Address	Arkham - Entity	Arkham - Potential Match	Arkham - Twitter	Arkham - Tags

PT Weeth June 27
0x1b72bac3772050fdcaf468cce7e20deb3cb02d89			Early ACRE Holder, Contract Deployer, Contract Deployer, Early WSG Holder, Early EPS Holder, Early BORING Holder, Contract Deployer, Early BORING Holder, Early STRDY Holder, Early INDEX Holder, Early LUSD Holder, Early YVE-CRVDAO Holder, Early SWRV Holder, Early CRV Holder, Early FARM Holder, Early UNI Holder, Early SUSHI Holder, Early 1INCH Holder, Early IWBTC Holder, Early DIGG Holder, Early YFI Holder, Early AAVE Holder, Early MTA Holder, Early SUSD Holder, Early KNC Holder, Early MIM Holder, Early SAKE Holder, Early BAL Holder, Snapshot Delegator to 0x52ea58f4FC3CEd48fa18E909226c1f8A0EF887DC, Snapshot Delegator to 0x2ad55394E12016c510D3C35d91Da7d90A758b7FD, Snapshot Delegator to 0xde1E6A7ED0ad3F61D531a8a78E83CcDdbd6E0c49, Compound Governance Delegator, Tokenized ETH2 Staker, Contract Deployer, Early SONNE Holder, Optimism Governance Delegator, Contract Deployer
0xcc529ebfee1257eaa43a1d19d5cdc7bf57a30193			Contract Deployer, azshara.eth, OpenSea User, Contract Deployer, Uniswap V3 Pool Deployer, paninaro.eth Owner, azshara.eth Owner, azshara.eth Manager, Early LOOT Holder, Early MKUSD Holder, Tokenized ETH2 Staker, Contract Deployer, Tokenized ETH2 Staker
0x1851cbb368c7c49b997064086da94dbad90eb9b5			Contract Deployer, ERC721 Token Deployer, OpenSea User, bova.eth, ERC20 Token Deployer, Tornado Cash Depositor, Contract Deployer, Uniswap V2 Pool Deployer, bova.eth Manager, bova.eth Owner, Early DZOO Holder, Tokenized ETH2 Staker, Optimism Governance Delegator
0xa5e178484923f847539ff8cb16ef319bbb9e4a1a	@Baronn_eth	https://twitter.com/Baronn_eth	
0xffa9792aa7754c50f780853c5909d15b130e86fb			Tokenized ETH2 Staker

PT Weeth Sep 26
0xea1a6307d9b18f8d1cbf1c3dd6aad8416c06a221	Ether.fi	https://twitter.com/ether_fi	ERC20 Token, Ether.fi-Liquid1 (LQIDETHFIV1), Tokenized ETH2 Staker
0x6e799758cee75dae3d84e09d40dc416ecf713652	Magpie Protocol	https://twitter.com/magpiexyz_io	Yield, Yield, Yield, Yield, Yield, ERC20 Token Deployer, Contract Deployer, EIP-1967 Transparent Proxy, Yield, Yield, Yield, Yield, Yield
0xe5ad291c9e4fd7d26141a01ef1f16af3f6b7ca8e			Tornado Cash Recipient, Tokenized ETH2 Staker
0x6780ac060fdcba20ae02a6197c84bdc70cf8716b			OpenSea User, Contract Deployer, Euler Finance Governance Delegator, Tokenized ETH2 Staker
0x6aacaad3c6a47391bca95071c235c49716b7d865			Arbitrum Treasury Governance Delegator, Questbook ARB DAO GRANTS Governance Delegator, PL Arb Grants Safety Governance Delegator, Arbitrum Core Governance Delegator, Contract Deployer, Early ID Holder, Early WMX Holder, Early MGP Holder, OpenSea User, Hop Protocol Governance Delegator, Tokenized ETH2 Staker, Optimism Governance Delegator
0x5f3df357144f748d7d53f30719a6e4040e2c7d04	@nauhcner	https://twitter.com/nauhcner	Early PSI Holder, Early ANIME Holder, xar.eth, OpenSea User, Input Data Messenger, Contract Deployer, nauhc.eth Prev. Owner, xar.eth Owner, xar.eth Manager, nauhc.eth Prev. Manager, Early BEAN Holder, BLUR Airdrop Recipient, Tokenized ETH2 Staker, Contract Deployer
0x7adc5f2e75b4afb49f18d136b318abd9eae71d14			Tokenized ETH2 Staker, Tokenized ETH2 Staker
0x20eadfcaf91bd98674ff8fc341d148e1731576a4			Contract Deployer, Early EQB Holder, Early ODG Holder, Tokenized ETH2 Staker, Early CORGI Holder, OpenSea User, Contract Deployer, Early SMTY Holder, Early PSP Holder, Early SOS Holder, Early WRLD Holder, Early LQTY Holder, Early BPT Holder, Early BANK Holder, Early LUSD Holder, Early PENDLE Holder, Early TOKE Holder, Early GAS Holder, Early MKUSD Holder, Early METADOGE Holder, TAI Governance Governance Voter, Reflexer Ungovernor Governance Delegator, Reflexer Ungovernor Governance Voter, Uniswap Governance Delegator, TAI Governance Governance Delegator, Tokenized ETH2 Staker, Early KITE Holder, Optimism Governance Delegator
0xa0eac5d90be5e6346b22895a207d49fbe9711447			Contract Deployer, Tokenized ETH2 Staker, Contract Deployer, Early YAK Holder, OpenSea User, Contract Deployer, jmac.eth Owner, jmac.eth Manager, Early LQTY Holder, Early LUSD Holder, Early FOLD Holder, Early EDEN Holder, Tokenized ETH2 Staker, Tokenized ETH2 Staker
0xc3672e93d2e4ee809ebefa31bf56529cb7eb1f7f			Tokenized ETH2 Staker, Early VTX Holder, Tokenized ETH2 Staker
0x591d9d2cca1ef27595fbf2b5e916a22b4cf5428f			EIP-1167 Minimal Proxy
0x86fbaeb3d6b5247f420590d303a6ffc9cd523790			MultiSig / Contract Wallet, Gnosis Proxy
0xf406572fe97b99cc8291f677b10f864871a1a8fd			Tokenized ETH2 Staker, Tokenized ETH2 Staker
0xae0f77c239f72da36d4da20a4bbdaae4ca48e03f			OpenSea User, Tornado Cash Depositor, Contract Deployer, Tokenized ETH2 Staker, Optimism Governance Delegator
0x087dd27ac6fd7deaf08f1e136fc8ddf86ffc68b3			Tokenized ETH2 Staker
0xf6b75cce953193b6469a4ff6e8ae3212adff7e74			"OftnRekt" on OpenSea, Contract Deployer, Tokenized ETH2 Staker
0x196283bce3e38d98f9f4c424a1a148b248eaa4f9			Tokenized ETH2 Staker, Contract Deployer, ERC20 Token Deployer, OpenSea User, pinpals.eth Owner, pinpals.eth Manager, Early AXE Holder, Early TKST Holder, Snapshot Delegator to 0x947B7742C403f20e5FaCcDAc5E092C943E7D0277, Tokenized ETH2 Staker
0x86ce23a8bf873e2791558744ffeda67e7f39fb4a			"MDawg" on OpenSea, Early REQ Holder, Early ENJ Holder, Early LRC Holder, Early NCASH Holder, Early LINK Holder, Early ZRX Holder, Early KNCL Holder, Early BLT Holder, Early MIR Holder, Early STRDY Holder, Early AUC Holder, Tokenized ETH2 Staker
0x4df59c31a3008509b3c1fee7a808c9a28f701719			MultiSig / Contract Wallet, Gnosis Proxy, Tokenized ETH2 Staker
0x03dde38028cc5a59b8d85930ff8f5fabbd6e2dbe			Contract Deployer, Early WSG Holder, Early SAFEMARS Holder, OpenSea User, airasiamobile.eth Manager, josephlim.eth Owner, airasiamobile.eth Owner, josephlim.eth Manager, Early TRIBE Holder, Early KISHU Holder, Early FEI Holder, Early UNIX Holder, Tokenized ETH2 Staker
0xac058442913ec4cf5b8d6f29813ea8c71419bcf1			
0x87fdd6b5cbab8ff24c91e1264397ebb9ec3904d2			Tokenized ETH2 Staker
0x96e5e99c661c90625b7a5d7a76ac1a40a1daf0ed	@zazpowered	https://twitter.com/zazpowered	Early ACRE Holder, coinbuddy.eth, "ChineseHorseFarmer" on OpenSea, MultiSig Deployer, Contract Deployer, coinbuddy.eth Owner, coinbuddy.eth Manager, Early OHM Holder, Ukraine Donations Donor, Early LINK Holder, Early FUN Holder, Early POLY Holder, Early PAY Holder, Early TNT Holder, Early CVC Holder, Early KNCL Holder, Early ZRX Holder, Early AST Holder, Early X2Y2 Holder, Early REQ Holder, BLUR Airdrop Recipient, Tokenized ETH2 Staker, Optimism Governance Delegator
0x273ebff3bda08d0699c3bbdd701dcc986d7e5f76			Tokenized ETH2 Staker
0x5caf7445e1df2de07ee780cb628377743bb25b03	@Geoffrey82	https://twitter.com/Geoffrey82	Individual, Contract Deployer, MultiSig Deployer, Early NISHIB Holder, Questbook ARB DAO GRANTS Governance Delegator, Arbitrum Core Governance Delegator, PL Arb Grants Safety Governance Delegator, Arbitrum Treasury Governance Delegator, Arbitrum Treasury Governance Voter, Arbitrum Core Governance Voter, Individual, Individual, Contract Deployer, MultiSig Deployer, Individual, Contract Deployer, ERC721 Token Deployer, Individual, OpenSea User, Contract Deployer, MultiSig Deployer, Individual, Individual, Contract Deployer, Individual, Contract Deployer, ERC721 Token Deployer, Individual, Individual, Contract Deployer, ERC20 Token Deployer
0x68bdeff9aca67da30ad7e78feacb3685a5c0863f	@0xWildhare	https://www.twitter.com/0xWildhare	Early ICE Holder, wildhare1979.eth, "wildhare1979" on OpenSea, Contract Deployer, SushiSwap V2 Pool Deployer, wildhare1979.eth Manager, wildhare1979.eth Owner, wildharξ.eth Owner, wildharξ.eth Manager, Early DIGG Holder, Early SNOW Holder, Early SDT Holder, Early FOUR Holder, Early GAS Holder, Early MIR Holder, Early SOS Holder, Early ENS Holder, Early MIST Holder, Early BED Holder, Early NEWO Holder, Early KNC Holder, Early UNI Holder, Uniswap Governance Delegator, Snapshot Delegate for 0xADE5abF31d93306A5eA70Fbe6a87B544F700AF09, Snapshot Delegate for 0x2bB1A320e7f2AF5bbB6ee030F13DC1Fd6f1b23A9, Tokenized ETH2 Staker, Optimism Governance Delegator, Early FACTR Holder
0x451b617e60b986a2a94623055148f0d26f77dd8f			Contract Deployer, MultiSig Deployer, Tokenized ETH2 Staker
0x180b6578ade815cdafff6d9d0627266b95ad10a8			Tokenized ETH2 Staker
0xe8297c74ace6e2cec969f51e12e5a0e333c58f45			Contract Deployer
0xbe0f7d1c0be794a71719072fe93b7ac98dd64217			
0xa1aa6d1aab32f74e6e11bddc4a6e3a9696ce45c7			Contract Deployer, Early WSG Holder, Early POSI Holder, OpenSea User, Contract Deployer, Early FLOKI Holder, Early MTH Holder, Early AE Holder, Early ENS Holder, Tokenized ETH2 Staker
0xd8fa8dc5adec503acc5e026a98f32ca5c1fa289a			
0xbff7ca8f8061fbdead6a00a3cd1e3abeb68a4cfc			Tokenized ETH2 Staker
0x2ec703a921754d9947284a9672426d6a78170e5d			OpenSea User
0x3778910e4f2b799063651fe4b9b3f4e17578fb07			Tokenized ETH2 Staker
0x171c53d55b1bcb725f660677d9e8bad7fd084282			Contract Deployer, Tokenized ETH2 Staker
0xd1376fe1330752531fbd956fc57e6c1a11d5259e			MultiSig Deployer, Contract Deployer, Early ACRE Holder, Early IME Holder, Early PTP Holder, Early CRAFT Holder, Early JOE Holder, Early KACY Holder, Early ROCO Holder, Early HEC Holder, Early CLY Holder, Early PLN Holder, Early ISA Holder, Early XAVA Holder, Early BOOFI Holder, Early TUS Holder, OpenSea User, Contract Deployer, Early CVP Holder, Early LMT Holder, Early UNI Holder, Early 1INCH Holder, Uniswap Governance Delegator
0xb02eea41c15f3db577be0bb33ace47a87699dd7c			
